Title,Address,Area,Bedroom,Garage,Floor,Pet,Furniture,Subway,Rent,Condominium,Taxes,Fire Insurance,Services,Total,Text
"Apartamento para alugar com 2 quartos, 70m²","Rua Mateus Grou, Pinheiros, São Paulo",70 m²,"2 quartos
(1 suíte)",1 vaga,6º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 3.700","Condomínio
R$ 1.100","IPTU
R$ 103","Seguro incêndio
R$ 47",,"Total
R$ 4.950","Apartamento
Exclusivo
Rua Mateus Grou
Pinheiros, São Paulo
70 m² 2 quartos
Aluguel R$ 3.700
Total R$ 4.950"
"Casa para alugar com 4 quartos, 750m²","Rua Thomé de Souza, Alto da Lapa, São Paulo",750 m²,"4 quartos
(4 suítes)",2 vagas,-,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 15.000","Condomínio
R$ 0","IPTU
R$ 2.041","Seguro incêndio
R$ 226",,"Total
R$ 17.270","Casa
Rua Thomé de Souza
Alto da Lapa, São Paulo
750 m² 4 quartos
Aluguel R$ 15.000
Total R$ 17.270"
"Apartamento para alugar com 3 quartos, 98m²","Rua Conselheiro Brotero, Santa Cecília, São Paulo",98 m²,"3 quartos
(1 suíte)",2 vagas,13º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 4.000","Condomínio
R$ 1.100","IPTU
R$ 347","Seguro incêndio
R$ 51",,"Total
R$ 5.498","Apartamento
Rua Conselheiro Brotero
Santa Cecília, São Paulo
98 m² 3 quartos
Aluguel R$ 4.000
Total R$ 5.498"
"Apartamento para alugar com 2 quartos, 69m²","Rua Conselheiro Brotero, Santa Cecília, São Paulo",69 m²,2 quartos,Sem vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.000","Condomínio
R$ 525","IPTU
R$ 0","Seguro incêndio
R$ 22",,"Total
R$ 3.547","Apartamento
Rua Conselheiro Brotero
Santa Cecília, São Paulo
69 m² 2 quartos
Aluguel R$ 3.000
Total R$ 3.547"
"Apartamento para alugar com 2 quartos, 52m²","Rua Conselheiro Brotero, Barra Funda, São Paulo",52 m²,2 quartos,Sem vaga,14º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 3.200","Condomínio
R$ 580","IPTU
R$ 100","Seguro incêndio
R$ 41",,"Total
R$ 3.921","Apartamento
Rua Conselheiro Brotero
Barra Funda, São Paulo
52 m² 2 quartos
Aluguel R$ 3.200
Total R$ 3.921"
"Apartamento para alugar com 2 quartos, 67m²","Rua Adalberto Kemeny, Barra Funda, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Rua Adalberto Kemeny
Barra Funda, São Paulo
67 m² 2 quartos
Aluguel R$ 2.950
Total R$ 3.982"
"Apartamento para alugar com 2 quartos, 65m²","Rua Conselheiro Brotero, Santa Cecília, São Paulo",65 m²,2 quartos,1 vaga,9º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 1.906","Condomínio
R$ 730","IPTU
R$ 0","Seguro incêndio
R$ 25",,"Total
R$ 2.661","Apartamento
Rua Conselheiro Brotero
Santa Cecília, São Paulo
65 m² 2 quartos
Aluguel R$ 1.906
Total R$ 2.661"
"Apartamento para alugar com 1 quarto, 55m²","Rua Alves Guimarães, Pinheiros, São Paulo",55 m²,"1 quarto
(1 suíte)",1 vaga,18º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 4.400","Condomínio
R$ 596","IPTU
R$ 167","Seguro incêndio
R$ 56",,"Total
R$ 5.219","Apartamento
Exclusivo
Rua Alves Guimarães
Pinheiros, São Paulo
55 m² 1 quarto
Aluguel R$ 4.400
Total R$ 5.219"
"Apartamento para alugar com 1 quarto, 35m²","Rua Oscar Freire, Pinheiros, São Paulo",35 m²,"1 quarto
(1 suíte)",1 vaga,2º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 2.933","Condomínio
R$ 410","IPTU
R$ 115","Seguro incêndio
R$ 38",,"Total
R$ 3.496","Apartamento
Rua Oscar Freire
Pinheiros, São Paulo
35 m² 1 quarto
Aluguel R$ 2.933
Total R$ 3.496"
"Casa para alugar com 4 quartos, 450m²","Rua Berlioz, Alto de Pinheiros, São Paulo",450 m²,"4 quartos
(2 suítes)",6 vagas,-,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 12.000","Condomínio
R$ 0","IPTU
R$ 1.334","Seguro incêndio
R$ 181",,"Total
R$ 13.520","Casa
Rua Berlioz
Alto de Pinheiros, São Paulo
450 m² 4 quartos
Aluguel R$ 12.000
Total R$ 13.520"
"Studio para alugar com 1 quarto, 28m²","Rua Teodoro Sampaio, Pinheiros, São Paulo",28 m²,1 quarto,1 vaga,8º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 2.360","Condomínio
R$ 670","IPTU
R$ 97","Seguro incêndio
R$ 30",,"Total
R$ 3.157","Studio e kitnet
Rua Teodoro Sampaio
Pinheiros, São Paulo
28 m² 1 quarto
Aluguel R$ 2.360
Total R$ 3.157"
"Apartamento para alugar com 2 quartos, 154m²","Rua Rosa E Silva, Santa Cecília, São Paulo",154 m²,2 quartos,Sem vaga,10º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.000","Condomínio
R$ 1.200","IPTU
R$ 215","Seguro incêndio
R$ 26",,"Total
R$ 3.441","Apartamento
Rua Rosa E Silva
Santa Cecília, São Paulo
154 m² 2 quartos
Aluguel R$ 2.300
Total R$ 3.745"
"Apartamento para alugar com 2 quartos, 88m²","Rua Gabriel dos Santos, Santa Cecília, São Paulo",88 m²,"2 quartos
(1 suíte)",2 vagas,9º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 4.200","Condomínio
R$ 1.596","IPTU
R$ 421","Seguro incêndio
R$ 54",,"Total
R$ 6.271","Apartamento
Rua Gabriel dos Santos
Santa Cecília, São Paulo
88 m² 2 quartos
Aluguel R$ 4.200
Total R$ 6.271"
"Casa para alugar com 4 quartos, 500m²","Rua Juris, Vila Madalena, São Paulo",500 m²,"4 quartos
(4 suítes)",4 vagas,-,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 13.000","Condomínio
R$ 0","IPTU
R$ 2.200","Seguro incêndio
R$ 196",,"Total
R$ 15.400","Casa
Rua Juris
Vila Madalena, São Paulo
500 m² 4 quartos
Aluguel R$ 13.000
Total R$ 15.400"
"Apartamento para alugar com 2 quartos, 80m²","Rua Conselheiro Brotero, Santa Cecília, São Paulo",80 m²,"2 quartos
(1 suíte)",2 vagas,6º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.000","Condomínio
R$ 1.770","IPTU
R$ 39","Seguro incêndio
R$ 39",,"Total
R$ 4.848","Visualizado
Apartamento
Rua Conselheiro Brotero
Santa Cecília, São Paulo
80 m² 2 quartos
Aluguel R$ 3.000
Total R$ 4.848"
"Apartamento para alugar com 2 quartos, 160m²","Rua Dom João V, Lapa, São Paulo",160 m²,"2 quartos
(1 suíte)",2 vagas,8º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 5.320","Condomínio
R$ 1.400","IPTU
R$ 83","Seguro incêndio
R$ 68",,"Total
R$ 6.871","Apartamento
Rua Dom João V
Lapa, São Paulo
160 m² 2 quartos
Aluguel R$ 5.320
Total R$ 6.871"
"Apartamento para alugar com 1 quarto, 30m²","Rua Fradique Coutinho, Pinheiros, São Paulo",30 m²,1 quarto,Sem vaga,-,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 3.100","Condomínio
R$ 0","IPTU
R$ 0","Seguro incêndio
R$ 40",,"Total
R$ 3.140","Apartamento
Exclusivo
Rua Fradique Coutinho
Pinheiros, São Paulo
30 m² 1 quarto
Aluguel R$ 3.100
Total R$ 3.140"
"Apartamento para alugar com 3 quartos, 120m²","Rua Doutor Albuquerque Lins, Santa Cecília, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Rua Doutor Albuquerque Lins
Santa Cecília, São Paulo
120 m² 3 quartos
Aluguel R$ 3.300
Total R$ 5.172"
"Apartamento para alugar com 3 quartos, 100m²","Rua Acopiara, Alto da Lapa, São Paulo",100 m²,"3 quartos
(1 suíte)",1 vaga,10º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 3.200","Condomínio
R$ 1.295","IPTU
R$ 87","Seguro incêndio
R$ 41",,"Total
R$ 4.623","Apartamento
Rua Acopiara
Alto da Lapa, São Paulo
100 m² 3 quartos
Aluguel R$ 3.200
Total R$ 4.623"
"Apartamento para alugar com 2 quartos, 76m²","Rua Fradique Coutinho, Pinheiros, São Paulo",76 m²,"2 quartos
(1 suíte)",2 vagas,14º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.300","Condomínio
R$ 909","IPTU
R$ 299","Seguro incêndio
R$ 68",,"Total
R$ 6.576","Apartamento
Rua Fradique Coutinho
Pinheiros, São Paulo
76 m² 2 quartos
Aluguel R$ 5.300
Total R$ 6.576"
"Apartamento para alugar com 1 quarto, 39m²","Rua Alagoas, Higienópolis, São Paulo",39 m²,"1 quarto
(1 suíte)",Sem vaga,16º andar,Não aceita,Mobiliado,Não próx.,"Aluguel
R$ 2.000","Condomínio
R$ 1.875","IPTU
R$ 36","Seguro incêndio
R$ 26",,"Total
R$ 3.937","Apartamento
Rua Alagoas
Higienópolis, São Paulo
39 m² 1 quarto
Aluguel R$ 2.000
Total R$ 3.937"
"Apartamento para alugar com 2 quartos, 89m²","Rua Bergamota, Alto da Lapa, São Paulo",89 m²,"2 quartos
(1 suíte)",1 vaga,3º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 2.600","Condomínio
R$ 1.182","IPTU
R$ 106","Seguro incêndio
R$ 33",,"Total
R$ 3.921","Apartamento
Rua Bergamota
Alto da Lapa, São Paulo
89 m² 2 quartos
Aluguel R$ 2.600
Total R$ 3.921"
"Studio para alugar com 1 quarto, 35m²","Rua Capote Valente, Pinheiros, São Paulo",35 m²,"1 quarto
(1 suíte)",1 vaga,8º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 1.800","Condomínio
R$ 1.131","IPTU
R$ 105","Seguro incêndio
R$ 23",,"Total
R$ 3.059","Visualizado
Studio e kitnet
Exclusivo
Rua Capote Valente
Pinheiros, São Paulo
35 m² 1 quarto
Aluguel R$ 1.800
Total R$ 3.059"
"Apartamento para alugar com 4 quartos, 120m²","Rua Bergamota, Alto da Lapa, São Paulo",120 m²,"4 quartos
(1 suíte)",2 vagas,2º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 4.000","Condomínio
R$ 1.350","IPTU
R$ 271","Seguro incêndio
R$ 51",,"Total
R$ 5.672","Apartamento
Rua Bergamota
Alto da Lapa, São Paulo
120 m² 4 quartos
Aluguel R$ 4.000
Total R$ 5.672"
"Apartamento para alugar com 2 quartos, 65m²","Rua Doutor Rubens Meireles, Barra Funda, São Paulo",65 m²,2 quartos,1 vaga,24º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 4.500","Condomínio
R$ 560","IPTU
R$ 152","Seguro incêndio
R$ 58",,"Total
R$ 5.270","Apartamento
Exclusivo
Rua Doutor Rubens Meireles
Barra Funda, São Paulo
65 m² 2 quartos
Aluguel R$ 4.500
Total R$ 5.270"
"Studio para alugar com 1 quarto, 35m²","Rua Lisboa, Pinheiros, São Paulo",,,,,,,,,,,,,,"Studio e kitnet selecionado
Rua Lisboa
Pinheiros, São Paulo
35 m² 1 quarto
Aluguel R$ 3.600
Total R$ 4.212"
"Apartamento para alugar com 2 quartos, 60m²","Rua Guaricanga, Lapa, São Paulo",60 m²,2 quartos,1 vaga,5º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 2.200","Condomínio
R$ 965","IPTU
R$ 165","Seguro incêndio
R$ 28",,"Total
R$ 3.358","Apartamento
Rua Guaricanga
Lapa, São Paulo
60 m² 2 quartos
Aluguel R$ 2.200
Total R$ 3.358"
"Apartamento para alugar com 3 quartos, 160m²","Rua Cravinhos, Jardim Paulista, São Paulo",160 m²,"3 quartos
(1 suíte)",1 vaga,3º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 4.500","Condomínio
R$ 1.774","IPTU
R$ 376","Seguro incêndio
R$ 58",,"Total
R$ 6.708","Anúncio novo
Apartamento
Rua Cravinhos
Jardim Paulista, São Paulo
160 m² 3 quartos
Aluguel R$ 4.500
Total R$ 6.708"
"Studio para alugar com 1 quarto, 33m²","Rua Natingui, Vila Madalena, São Paulo",33 m²,"1 quarto
(1 suíte)",1 vaga,9º andar,Não aceita,Mobiliado,Não próx.,"Aluguel
R$ 3.100","Condomínio
R$ 550","IPTU
R$ 46","Seguro incêndio
R$ 40",,"Total
R$ 3.736","Studio e kitnet
Rua Natingui
Vila Madalena, São Paulo
33 m² 1 quarto
Aluguel R$ 3.100
Total R$ 3.736"
"Studio para alugar com 1 quarto, 32m²","Rua Cardeal Arcoverde, Pinheiros, São Paulo",32 m²,1 quarto,1 vaga,12º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 2.800","Condomínio
R$ 666","IPTU
R$ 123","Seguro incêndio
R$ 36",,"Total
R$ 3.625","Visualizado
Studio e kitnet
Rua Cardeal Arcoverde
Pinheiros, São Paulo
32 m² 1 quarto
Aluguel R$ 2.800
Total R$ 3.625"
"Apartamento para alugar com 3 quartos, 100m²","Avenida Higienópolis, Higienópolis, São Paulo",100 m²,"3 quartos
(1 suíte)",2 vagas,5º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 6.000","Condomínio
R$ 1.400","IPTU
R$ 486","Seguro incêndio
R$ 77",,"Total
R$ 7.963","Apartamento
Avenida Higienópolis
Higienópolis, São Paulo
100 m² 3 quartos
Aluguel R$ 6.000
Total R$ 7.963"
"Apartamento para alugar com 1 quarto, 42m²","Rua Mateus Grou, Pinheiros, São Paulo",42 m²,"1 quarto
(1 suíte)",1 vaga,9º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 3.696","Condomínio
R$ 768","IPTU
R$ 17","Seguro incêndio
R$ 47",,"Total
R$ 4.528","Apartamento
Exclusivo
Rua Mateus Grou
Pinheiros, São Paulo
42 m² 1 quarto
Aluguel R$ 3.696
Total R$ 4.528"
"Apartamento para alugar com 3 quartos, 120m²","Rua Oscar Freire, Pinheiros, São Paulo",120 m²,"3 quartos
(1 suíte)",Sem vaga,11º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.728","Condomínio
R$ 1.900","IPTU
R$ 292","Seguro incêndio
R$ 35",,"Total
R$ 4.955","Apartamento
Rua Oscar Freire
Pinheiros, São Paulo
120 m² 3 quartos
Aluguel R$ 2.728
Total R$ 4.955"
"Apartamento para alugar com 3 quartos, 150m²","Rua Rosa E Silva, Santa Cecília, São Paulo",150 m²,"3 quartos
(1 suíte)",1 vaga,1º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 3.400","Condomínio
R$ 1.600","IPTU
R$ 310","Seguro incêndio
R$ 44",,"Total
R$ 5.354","Apartamento
Rua Rosa E Silva
Santa Cecília, São Paulo
150 m² 3 quartos
Aluguel R$ 3.400
Total R$ 5.354"
"Apartamento para alugar com 1 quarto, 42m²","Rua Alagoas, Higienópolis, São Paulo",42 m²,"1 quarto
(1 suíte)",1 vaga,22º andar,Não aceita,Mobiliado,Não próx.,"Aluguel
R$ 1.400","Condomínio
R$ 2.151","IPTU
R$ 558","Seguro incêndio
R$ 18",,"Total
R$ 4.127","Visualizado
Apartamento
Rua Alagoas
Higienópolis, São Paulo
42 m² 1 quarto
Aluguel R$ 1.400
Total R$ 4.127"
"Apartamento para alugar com 2 quartos, 59m²","Rua João Moura, Pinheiros, São Paulo",59 m²,"2 quartos
(1 suíte)",1 vaga,5º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.200","Condomínio
R$ 800","IPTU
R$ 45","Seguro incêndio
R$ 66",,"Total
R$ 6.111","Apartamento
Rua João Moura
Pinheiros, São Paulo
59 m² 2 quartos
Aluguel R$ 5.200
Total R$ 6.111"
"Apartamento para alugar com 3 quartos, 145m²","Rua Gabriel dos Santos, Santa Cecília, São Paulo",145 m²,3 quartos,1 vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.300","Condomínio
R$ 1.951","IPTU
R$ 308","Seguro incêndio
R$ 42",,"Total
R$ 5.601","Visualizado
Apartamento
Rua Gabriel dos Santos
Santa Cecília, São Paulo
145 m² 3 quartos
Aluguel R$ 3.300
Total R$ 5.601"
"Apartamento para alugar com 3 quartos, 170m²","Rua Aracaju, Higienópolis, São Paulo",170 m²,"3 quartos
(1 suíte)",2 vagas,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.100","Condomínio
R$ 1.380","IPTU
R$ 429","Seguro incêndio
R$ 65",,"Total
R$ 6.974","Baixou o preço
Apartamento
Exclusivo
Rua Aracaju
Higienópolis, São Paulo
170 m² 3 quartos
Aluguel R$ 5.100
Total R$ 6.974"
"Apartamento para alugar com 2 quartos, 125m²","Rua Artur de Azevedo, Pinheiros, São Paulo",125 m²,"2 quartos
(1 suíte)",1 vaga,-,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 6.999","Condomínio
R$ 1.550","IPTU
R$ 260","Seguro incêndio
R$ 89",,"Total
R$ 8.898","Visualizado
Apartamento
Rua Artur de Azevedo
Pinheiros, São Paulo
125 m² 2 quartos
Aluguel R$ 6.999
Total R$ 8.898"
"Apartamento para alugar com 2 quartos, 120m²","Rua Acopiara, Alto da Lapa, São Paulo",120 m²,"2 quartos
(2 suítes)",2 vagas,7º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 5.100","Condomínio
R$ 1.600","IPTU
R$ 4.000","Seguro incêndio
R$ 65",,"Total
R$ 10.770","Visualizado
Apartamento
Rua Acopiara
Alto da Lapa, São Paulo
120 m² 2 quartos
Aluguel R$ 5.100
Total R$ 10.770"
"Apartamento para alugar com 1 quarto, 62m²","Rua Capote Valente, Pinheiros, São Paulo",62 m²,1 quarto,2 vagas,9º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 4.400","Condomínio
R$ 1.289","IPTU
R$ 273","Seguro incêndio
R$ 56",,"Total
R$ 6.018","Apartamento
Rua Capote Valente
Pinheiros, São Paulo
62 m² 1 quarto
Aluguel R$ 4.400
Total R$ 6.018"
"Apartamento para alugar com 4 quartos, 320m²","Rua Doutor Albuquerque Lins, Santa Cecília, São Paulo",320 m²,"4 quartos
(3 suítes)",3 vagas,14º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 4.860","Condomínio
R$ 2.109","IPTU
R$ 933","Seguro incêndio
R$ 62",,"Total
R$ 7.964","Apartamento
Rua Doutor Albuquerque Lins
Santa Cecília, São Paulo
320 m² 4 quartos
Aluguel R$ 4.860
Total R$ 7.964"
"Apartamento para alugar com 1 quarto, 62m²","Rua Alves Guimarães, Pinheiros, São Paulo",62 m²,"1 quarto
(1 suíte)",2 vagas,15º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 5.300","Condomínio
R$ 1.000","IPTU
R$ 245","Seguro incêndio
R$ 68",,"Total
R$ 6.613","Apartamento
Rua Alves Guimarães
Pinheiros, São Paulo
62 m² 1 quarto
Aluguel R$ 5.300
Total R$ 6.613"
"Apartamento para alugar com 2 quartos, 60m²","Rua Alagoas, Higienópolis, São Paulo",60 m²,"2 quartos
(2 suítes)",1 vaga,8º andar,Não aceita,Mobiliado,Não próx.,"Aluguel
R$ 1.880","Condomínio
R$ 2.730","IPTU
R$ 123","Seguro incêndio
R$ 24",,"Total
R$ 4.757","Baixou o preço
Apartamento
Rua Alagoas
Higienópolis, São Paulo
60 m² 2 quartos
Aluguel R$ 1.880
Total R$ 4.757"
"Apartamento para alugar com 3 quartos, 200m²","Rua Doutor Albuquerque Lins, Higienópolis, São Paulo",200 m²,"3 quartos
(3 suítes)",3 vagas,5º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 5.500","Condomínio
R$ 3.249","IPTU
R$ 843","Seguro incêndio
R$ 70",,"Total
R$ 9.662","Apartamento
Rua Doutor Albuquerque Lins
Higienópolis, São Paulo
200 m² 3 quartos
Aluguel R$ 5.500
Total R$ 9.662"
"Apartamento para alugar com 3 quartos, 250m²","Alameda Barros, Santa Cecília, São Paulo",250 m²,"3 quartos
(1 suíte)",1 vaga,9º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 4.800","Condomínio
R$ 2.330","IPTU
R$ 325","Seguro incêndio
R$ 61",,"Total
R$ 7.516","Apartamento
Alameda Barros
Santa Cecília, São Paulo
250 m² 3 quartos
Aluguel R$ 4.800
Total R$ 7.516"
"Apartamento para alugar com 3 quartos, 224m²","Rua Conselheiro Brotero, Santa Cecília, São Paulo",224 m²,"3 quartos
(3 suítes)",2 vagas,9º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 6.000","Condomínio
R$ 3.300","IPTU
R$ 679","Seguro incêndio
R$ 77",,"Total
R$ 10.060","Apartamento
Rua Conselheiro Brotero
Santa Cecília, São Paulo
224 m² 3 quartos
Aluguel R$ 6.000
Total R$ 10.060"
"Apartamento para alugar com 4 quartos, 234m²","Rua Bahia, Higienópolis, São Paulo",234 m²,"4 quartos
(3 suítes)",3 vagas,10º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 5.950","Condomínio
R$ 4.915","IPTU
R$ 1.886","Seguro incêndio
R$ 76",,"Total
R$ 12.830","Apartamento
Rua Bahia
Higienópolis, São Paulo
234 m² 4 quartos
Aluguel R$ 5.950
Total R$ 12.830"
"Apartamento para alugar com 3 quartos, 110m²","Rua Bahia, Higienópolis, São Paulo",110 m²,"3 quartos
(1 suíte)",2 vagas,2º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 3.800","Condomínio
R$ 2.300","IPTU
R$ 875","Seguro incêndio
R$ 49",,"Total
R$ 7.024","Baixou o preço
Apartamento
Rua Bahia
Higienópolis, São Paulo
110 m² 3 quartos
Aluguel R$ 3.800
Total R$ 7.024"
"Apartamento para alugar com 4 quartos, 300m²","Rua Doutor Albuquerque Lins, Santa Cecília, São Paulo",300 m²,"4 quartos
(1 suíte)",2 vagas,1º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 5.500","Condomínio
R$ 3.000","IPTU
R$ 1.091","Seguro incêndio
R$ 70",,"Total
R$ 9.661","Apartamento
Exclusivo
Rua Doutor Albuquerque Lins
Santa Cecília, São Paulo
300 m² 4 quartos
Aluguel R$ 5.500
Total R$ 9.661"
"Apartamento para alugar com 3 quartos, 250m²","Rua Gabriel dos Santos, Santa Cecília, São Paulo",250 m²,"3 quartos
(1 suíte)",3 vagas,13º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.850","Condomínio
R$ 2.800","IPTU
R$ 0","Seguro incêndio
R$ 75",,"Total
R$ 8.725","Apartamento
Rua Gabriel dos Santos
Santa Cecília, São Paulo
250 m² 3 quartos
Aluguel R$ 5.850
Total R$ 8.725"
"Apartamento para alugar com 2 quartos, 196m²","Doutor Veiga Filho, Higienópolis, São Paulo",196 m²,"2 quartos
(1 suíte)",3 vagas,8º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.500","Condomínio
R$ 3.210","IPTU
R$ 73","Seguro incêndio
R$ 70",,"Total
R$ 8.853","Apartamento
Doutor Veiga Filho
Higienópolis, São Paulo
196 m² 2 quartos
Aluguel R$ 5.500
Total R$ 8.853"
"Apartamento para alugar com 3 quartos, 380m²","Rua Bahia, Higienópolis, São Paulo",380 m²,"3 quartos
(1 suíte)",2 vagas,1º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 10.000","Condomínio
R$ 3.580","IPTU
R$ 1.084","Seguro incêndio
R$ 127",,"Total
R$ 14.790","Visualizado
Apartamento
Rua Bahia
Higienópolis, São Paulo
380 m² 3 quartos
Aluguel R$ 10.000
Total R$ 14.790"
"Apartamento para alugar com 3 quartos, 250m²","Rua Rio de Janeiro, Higienópolis, São Paulo",250 m²,"3 quartos
(2 suítes)",1 vaga,2º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 7.000","Condomínio
R$ 3.100","IPTU
R$ 459","Seguro incêndio
R$ 89",,"Total
R$ 10.650","Apartamento
Rua Rio de Janeiro
Higienópolis, São Paulo
250 m² 3 quartos
Aluguel R$ 7.000
Total R$ 10.650"
"Apartamento para alugar com 4 quartos, 300m²","Rua Goitacaz, Santa Cecília, São Paulo",300 m²,"4 quartos
(4 suítes)",3 vagas,21º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 15.000","Condomínio
R$ 3.100","IPTU
R$ 1.167","Seguro incêndio
R$ 191",,"Total
R$ 19.460","Apartamento
Rua Goitacaz
Santa Cecília, São Paulo
300 m² 4 quartos
Aluguel R$ 15.000
Total R$ 19.460"
"Apartamento para alugar com 3 quartos, 130m²","Rua Pernambuco, Higienópolis, São Paulo",130 m²,3 quartos,1 vaga,3º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 4.500","Condomínio
R$ 2.400","IPTU
R$ 317","Seguro incêndio
R$ 58",,"Total
R$ 7.275","Apartamento
Rua Pernambuco
Higienópolis, São Paulo
130 m² 3 quartos
Aluguel R$ 4.500
Total R$ 7.275"
"Apartamento para alugar com 3 quartos, 250m²","Rua Doutor Brasilio Machado - Santa Cecilia, São Paulo - Sp, Brasil, Santa Cecília, São Paulo",250 m²,"3 quartos
(1 suíte)",2 vagas,17º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 8.000","Condomínio
R$ 2.600","IPTU
R$ 500","Seguro incêndio
R$ 102",,"Total
R$ 11.200","Apartamento
Exclusivo
Rua Doutor Brasilio Machado - Santa Cecilia, São Paulo - Sp, Brasil
Santa Cecília, São Paulo
250 m² 3 quartos
Aluguel R$ 8.000
Total R$ 11.200"
"Apartamento para alugar com 3 quartos, 220m²","Avenida Higienópolis, Higienópolis, São Paulo",220 m²,"3 quartos
(1 suíte)",2 vagas,4º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 7.370","Condomínio
R$ 2.609","IPTU
R$ 566","Seguro incêndio
R$ 94",,"Total
R$ 10.640","Baixou o preço
Apartamento
Avenida Higienópolis
Higienópolis, São Paulo
220 m² 3 quartos
Aluguel R$ 7.370
Total R$ 10.640"
"Apartamento para alugar com 3 quartos, 277m²","Rua Doutor Albuquerque Lins, Santa Cecília, São Paulo",277 m²,"3 quartos
(3 suítes)",3 vagas,12º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 15.000","Condomínio
R$ 3.000","IPTU
R$ 1.000","Seguro incêndio
R$ 191",,"Total
R$ 19.190","Apartamento
Rua Doutor Albuquerque Lins
Santa Cecília, São Paulo
277 m² 3 quartos
Aluguel R$ 15.000
Total R$ 19.190"
"Apartamento para alugar com 3 quartos, 250m²","Rua Maranhão, Higienópolis, São Paulo",250 m²,"3 quartos
(1 suíte)",2 vagas,10º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 10.000","Condomínio
R$ 2.900","IPTU
R$ 584","Seguro incêndio
R$ 127",,"Total
R$ 13.610","Apartamento
Exclusivo
Rua Maranhão
Higienópolis, São Paulo
250 m² 3 quartos
Aluguel R$ 10.000
Total R$ 13.610"
